amount,sender_name,sender_ref
1,"Schneider, Georg Abraham (1770–1839)",https://d-nb.info/gnd/119503700
1,Johann Friedrich Cleve,https://d-nb.info/gnd/140086013
1,"Stro, Johann Caspar",https://d-nb.info/gnd/122582616
1,Marcus Herz,https://d-nb.info/gnd/118933876
1,"Braun, Salomon",https://d-nb.info/gnd/124617395
1,Johann Jakob Brechter,https://d-nb.info/gnd/124508812
1,Henriette Louise von Oberkirch,https://d-nb.info/gnd/124494692
1,Otto Stransky von Stranka und Greiffenfels,https://d-nb.info/gnd/139497919
1,"Clarici, Paolo Bartolomeo",https://d-nb.info/gnd/124491146
1,"Gutschmid, Alexander Freiherr von",https://d-nb.info/gnd/120551211X
1,Christian Gotthelf (Gotthilf) Lommatsch (Lommatzsch),https://d-nb.info/gnd/1189385899
1,"Moquin-Tandon, Horace Alfred",https://d-nb.info/gnd/122557301
1,"Acoluth, Johann Karl",https://d-nb.info/gnd/122551699
1,Johann Gottlob Haberland,https://d-nb.info/gnd/140511024
1,"Cellarius, Johann Georg",https://d-nb.info/gnd/143154664
1,"Becher, Andreas",https://d-nb.info/gnd/124548164
1,"Eysenmenger, Johann Christoph",https://d-nb.info/gnd/124549381
1,Vizerektor [Tilemann Platner],https://d-nb.info/gnd/139215638
1,"Apin, Johann Ludwig",https://d-nb.info/gnd/124557104
1,Johann Christian Steinbart,https://d-nb.info/gnd/143163728
1,Pietro Mingotti,https://d-nb.info/gnd/120517973
1,"Schubarth, Elias Andreas",https://d-nb.info/gnd/124586023
1,"Edleber, Johann Sebastian",https://d-nb.info/gnd/124590411
1,Johann Matthias Cappelmann,https://d-nb.info/gnd/143248103
1,Johann Rivius der Ältere,https://d-nb.info/gnd/12459364X
1,Johann Alexander Christ,https://d-nb.info/gnd/124595219
1,Josef Stefan,https://d-nb.info/gnd/119059096
1,"Riolan, Jean",https://d-nb.info/gnd/122550080
1,"Altmann, Ida (1862-1935)",https://d-nb.info/gnd/139437754
1,Johann Christoph Held,https://d-nb.info/gnd/118980106
1,Nikolaus Vogt,https://d-nb.info/gnd/119055988
1,"Berge, Johannes vom",https://d-nb.info/gnd/12086729X
1,Alexander Joachim Johann Schröder,https://d-nb.info/gnd/120987007
1,"Spieß, Christoph Paul",https://d-nb.info/gnd/123036461
1,Friedrich Freiherr von Schrötter,https://d-nb.info/gnd/119048981
1,Karl Heinrich Frentzel,https://d-nb.info/gnd/123030293
1,Christian Teuber,https://d-nb.info/gnd/120982099
1,"Sonnenmayer, Wolfgang Daniel",https://d-nb.info/gnd/122996291
1,Christian Gottlieb Priber,https://d-nb.info/gnd/122708032
1,"Bernstein-Sawersky, Albert (1869)",https://d-nb.info/gnd/139481818
1,Johann Friedrich von Wascheta,https://d-nb.info/gnd/122993322
1,"Spina, Carl Anton (Verlagshandldung)",https://d-nb.info/gnd/14234110X
1,Andreas Neidecker,https://d-nb.info/gnd/122736230
1,"Horst, Gregor",https://d-nb.info/gnd/120870525
1,"Bittrich, Erich (1885)",https://d-nb.info/gnd/139493743
1,"Blikslager, Georg (1874)",https://d-nb.info/gnd/139493824
1,"Borchert, Karl (1850)",https://d-nb.info/gnd/139494510
1,"Dörmann, Felix",https://d-nb.info/gnd/119020874
1,"Obernburger, Johannes",https://d-nb.info/gnd/123304768
1,"Wiesenthau, Wolf Christoph von",https://d-nb.info/gnd/123213398
1,Johann Jacob Quistorp,https://d-nb.info/gnd/123300800
1,"Jungmann, Elisabeth",https://d-nb.info/gnd/119203502
1,"Glaser, Johann Jakob",https://d-nb.info/gnd/142762989
1,Heinrich Ernst Friedrich Konrad Reichsfreiherr von Dörnberg,https://d-nb.info/gnd/12325096X
1,"Praetorius, Paul",https://d-nb.info/gnd/123233526
1,Gottlieb Friedrich Ferdinand Keim,https://d-nb.info/gnd/123228808
1,August Theodor Reichhelm,https://d-nb.info/gnd/120808684
1,"Rauch, Johann Franziskus",https://d-nb.info/gnd/122692500
1,Karl Friedrich Kielmeyer,https://d-nb.info/gnd/119018527
1,"Kistner, Friedrich",https://d-nb.info/gnd/12081997X
1,Ebf. Richard von Trier,https://d-nb.info/gnd/11901954X
1,"Massaino, Tiburtio",https://d-nb.info/gnd/123165687
1,Karl Samuel Wigand,https://d-nb.info/gnd/14022193X
1,"Bernhardt, Paul (1890)",https://d-nb.info/gnd/139481761
1,"Peierl, Georg Jacob",https://d-nb.info/gnd/122951964
1,"Garborg, Hulda",https://d-nb.info/gnd/119191253
1,"Cooper, James Fenimore",https://d-nb.info/gnd/140129790
1,"Buttel, Christian Diedrich von",https://d-nb.info/gnd/119044056
1,"Cleyer, Andreas",https://d-nb.info/gnd/119035189
1,"Burggrav, Johann Philipp",https://d-nb.info/gnd/12093017X
1,"Bohrke, Alwin (1888)",https://d-nb.info/gnd/139494111
1,August Hermann,https://d-nb.info/gnd/14269973X
1,Société Géographique Impériale de Russie,https://d-nb.info/gnd/119039508
1,"Borchart, Elsbeth (1878)",https://d-nb.info/gnd/13949443X
1,"Fischer-Baling, Eugen (1881-1964)",https://d-nb.info/gnd/122785827
1,"Duncker, Christoph Heinrich",https://d-nb.info/gnd/140185356
1,"Rhegius, Ernst",https://d-nb.info/gnd/12093101X
1,"Wider, Philipp Ehrenreich",https://d-nb.info/gnd/122781058
1,"Schweighäuser, Johann Gottfried",https://d-nb.info/gnd/119044064
1,"Carbach, Johann Jacob",https://d-nb.info/gnd/122747143
1,"Bolz, Otto (1884)",https://d-nb.info/gnd/139494340
1,Christian Ludwig Neuffer,https://d-nb.info/gnd/119044706
1,"Fetzer, Magnus",https://d-nb.info/gnd/122824830
1,"Novello, Vincent",https://d-nb.info/gnd/119035111
1,"Jäger, Georg Friedrich",https://d-nb.info/gnd/122827570
1,"Lütgendorff, Ferdinand von",https://d-nb.info/gnd/122834771
1,Moriz Haupt,https://d-nb.info/gnd/119034743
1,"Morgenstern, Johann Ernst",https://d-nb.info/gnd/122847652
1,"Maydelohn, Johann Georg",https://d-nb.info/gnd/122850289
1,"Prévost de Longpérier, Monsieur",https://d-nb.info/gnd/120922886
1,Bartholomaeus Kleindinst,https://d-nb.info/gnd/122871766
1,"Boettger-Seni, Otto (1887)",https://d-nb.info/gnd/139494006
1,"Veltheim, Maria Anna Catharina von",https://d-nb.info/gnd/142715778
1,Christian Friedrich von Blanckenburg,https://d-nb.info/gnd/119025701
1,Hermann von Eelking,https://d-nb.info/gnd/120909189
1,"Meyer, Benjamin Heinrich Gottlob",https://d-nb.info/gnd/1209711591
1,Friedrich Wilhelm Samberg,https://d-nb.info/gnd/120979055
1,"Gaub, Hieronymus David",https://d-nb.info/gnd/119025426
1,"Hirschmann, Thomas",https://d-nb.info/gnd/122941322
1,"Wöhrle, Oskar (1890-1946)",https://d-nb.info/gnd/11901470X
1,Vinzenz Lachner,https://d-nb.info/gnd/119203588
1,"Spleiss, David",https://d-nb.info/gnd/123879892
1,"Fabricius, Andreas",https://d-nb.info/gnd/11899669X
1,Franz Gatscher,https://d-nb.info/gnd/1206601388
1,Wilhelm Lohmar,https://d-nb.info/gnd/120685450
1,"Albrizzi, Giovanni Battista",https://d-nb.info/gnd/123715547
1,"Pauer, Johann",https://d-nb.info/gnd/123695317
1,"Bayer, Anton",https://d-nb.info/gnd/142807486
1,"Foreest, Pieter van",https://d-nb.info/gnd/118994808
1,Christoph Gottlob Breitkopf,https://d-nb.info/gnd/120691124
1,"Appenzeller, Paul (1888)",https://d-nb.info/gnd/139437991
1,"Wertheim, Barbara von",https://d-nb.info/gnd/123677521
1,"Reinhold, Erasmus",https://d-nb.info/gnd/11899901X
1,"Joël, Franz",https://d-nb.info/gnd/123662656
1,"Ashauer, Willy (1885)",https://d-nb.info/gnd/139438076
1,Christoph Walther,https://d-nb.info/gnd/123653258
1,Elias Dantz,https://d-nb.info/gnd/123650828
1,"Karg, Georg",https://d-nb.info/gnd/11899347X
1,Wolfgang Pfendtner (Superintendent zu Annaberg),https://d-nb.info/gnd/120646560
1,"Zimmermann, Johann Christian",https://d-nb.info/gnd/120805731
1,Johann Dominik Fiorillo,https://d-nb.info/gnd/119224364
1,"Skram, Amalie",https://d-nb.info/gnd/118985965
1,"Amberger, Olga (1882-1970)",https://d-nb.info/gnd/139437819
1,Benjamin Fritsche,https://d-nb.info/gnd/123856396
1,"Graffenried, Emanuel von",https://d-nb.info/gnd/123855055
1,Jacob Harder,https://d-nb.info/gnd/123850479
1,"Hoepcke, Bernhard",https://d-nb.info/gnd/123847613
1,Johann Christian Rinck,https://d-nb.info/gnd/123832144
1,Hellmut Stieff,https://d-nb.info/gnd/118992864
1,Marcello Crescenzio,https://d-nb.info/gnd/123821649
1,"Lossau, Christian Joachim",https://d-nb.info/gnd/142252131
1,"Draconites, Johannes",https://d-nb.info/gnd/118989987
1,"Kodrikas, Panagiolis",https://d-nb.info/gnd/118991205
1,Wilhelm Kress,https://d-nb.info/gnd/119223554
1,"Vasmer, David",https://d-nb.info/gnd/123819636
1,Paul Daniel Longolius,https://d-nb.info/gnd/119002566
1,"Chlumberg, Hans (1897-1930)",https://d-nb.info/gnd/123628911
1,"Spangenberg, Johannes",https://d-nb.info/gnd/123624878
1,"Gerber, Joseph",https://d-nb.info/gnd/123385857
1,"Lotichius, Christian",https://d-nb.info/gnd/123434548
1,Christian Friedrich Geyer,https://d-nb.info/gnd/120710757
1,Immanuel Friedrich Gregorius,https://d-nb.info/gnd/140339264
1,Matthias Arnold Wodarch,https://d-nb.info/gnd/123389585
1,"Bercke, Hermann (1872)",https://d-nb.info/gnd/139481729
1,"Sachse, Gotthold Leberecht",https://d-nb.info/gnd/12075116X
1,"Wilberding, Johann Hermann Anton",https://d-nb.info/gnd/123374758
1,"Büsching, Anton Friedrich",https://d-nb.info/gnd/119003554
1,"Torcia, Michele",https://d-nb.info/gnd/122667999
1,"Bergmann, Albert (1876)",https://d-nb.info/gnd/139481737
1,"Hanfelt, Georg",https://d-nb.info/gnd/122668618
1,Carl Theodor Faucher,https://d-nb.info/gnd/123356326
1,"Karow, Maria (1845)",https://d-nb.info/gnd/139496823
1,Michael Konrad Curtius,https://d-nb.info/gnd/120796783
1,"Hájek, Thaddäus",https://d-nb.info/gnd/123435919
1,"Beißwanger, Konrad (1869-1935)",https://d-nb.info/gnd/139481699
1,Simon Pistoris d. Ä.,https://d-nb.info/gnd/12348345X
1,"Deubel, Johann",https://d-nb.info/gnd/142775339
1,"Becker, Willy (1856)",https://d-nb.info/gnd/139481664
1,Christian Gotthelf Ahnert,https://d-nb.info/gnd/123511550
1,Ercole Gonzaga (Kardinal von Mantua),https://d-nb.info/gnd/121014711
1,Johann Christoph Bach,https://d-nb.info/gnd/123526566
1,"Becker, Hermann (1855)",https://d-nb.info/gnd/13948163X
1,"Salice-Contessa, Karl Wilhelm",https://d-nb.info/gnd/11900688X
1,"Reich, Stephan",https://d-nb.info/gnd/123590736
1,"Geyer, Andreas",https://d-nb.info/gnd/122617894
1,"Harrer, Johann Christoph",https://d-nb.info/gnd/123595363
1,Johann Gottlieb Vorsatz,https://d-nb.info/gnd/139438564
1,"Babillotte, Martha (1888-1971)",https://d-nb.info/gnd/139438106
1,Christian Hieronymus Justus Schlegel,https://d-nb.info/gnd/121016978
1,"Kisel, Philipp",https://d-nb.info/gnd/123622409
1,"Breyn, Jakob",https://d-nb.info/gnd/118910388
1,"Bönneken, Johann Wolfgang Friedrich",https://d-nb.info/gnd/143412876
1,Rektor [Balthasar Fabricius],https://d-nb.info/gnd/129640328
1,Christophorus Aulaeus,https://d-nb.info/gnd/129093947
1,"Timmermann, Johann Arnold",https://d-nb.info/gnd/12915542X
1,"Lichtenhahn, David",https://d-nb.info/gnd/129122734
1,"Weber, Philipp",https://d-nb.info/gnd/129115517
1,"Rinder, Christoph Adam",https://d-nb.info/gnd/129108464
1,Johann Peter Klick,https://d-nb.info/gnd/120154706
1,"Fulda, Ludwig",https://d-nb.info/gnd/118840452
1,Sebastian von Mistelbach,https://d-nb.info/gnd/140822267
1,Hector Mithobius,https://d-nb.info/gnd/119315510X
1,Adam Tribbechov,https://d-nb.info/gnd/121568636
1,Pauline Éleonore de Broglie,https://d-nb.info/gnd/157066533
1,Josef Herget,https://d-nb.info/gnd/138994323
1,"Bartsch, Johann Job",https://d-nb.info/gnd/129085839
1,"du Bellay, Guillaume",https://d-nb.info/gnd/129084794
1,"Herschel, William",https://d-nb.info/gnd/118841920
1,Regine Zimmern,https://d-nb.info/gnd/122367103
1,Siegmund von Dietrichstein,https://d-nb.info/gnd/12915721X
1,Johann Michael Keck,https://d-nb.info/gnd/142548421
1,"Leibnitz, Christoph",https://d-nb.info/gnd/122366794
1,Dominique de Blackford (i. e. Joseph Pierre Frénays),https://d-nb.info/gnd/129204536
1,"Jüngken, Johann Helfrich",https://d-nb.info/gnd/129190209
1,"Steube, Johann Sebastian",https://d-nb.info/gnd/120102919
1,"Herzfeld, Joseph",https://d-nb.info/gnd/129184659
1,"Weber, Genovefa",https://d-nb.info/gnd/122361261
1,Fabian Franck,https://d-nb.info/gnd/119062550
1,"Melius, Peter",https://d-nb.info/gnd/129180203
1,Friesen,https://d-nb.info/gnd/119061228
1,"Keck, Peter",https://d-nb.info/gnd/129172219
1,"Gilg, Georg Wolfgang",https://d-nb.info/gnd/129163295
1,Ministerium der Auswärtigen Angelegenheiten (Preußen),https://d-nb.info/gnd/16099752-5
1,"Vriese, W. H. de",https://d-nb.info/gnd/159221757
1,"Scriba, Franz Peter",https://d-nb.info/gnd/142398861
1,Johann Musler,https://d-nb.info/gnd/129160741
1,Johann Georg von Hillenbrand d. J.,https://d-nb.info/gnd/156633124
1,"Wilhelm I., König der Niederlande",https://d-nb.info/gnd/119312700
1,Christoph Gottlieb Stockmann,https://d-nb.info/gnd/140519181
1,Joseph Schlemmer,https://d-nb.info/gnd/139065237
1,Nathanael Friedrich Fromm,https://d-nb.info/gnd/14074987X
1,Caspar Kursnar,https://d-nb.info/gnd/128789433
1,"Lavater, Johann Heinrich",https://d-nb.info/gnd/120191024
1,Friedrich Julius Heinrich von Soden,https://d-nb.info/gnd/118852027
1,Georg Friedrich Christian Weißenborn,https://d-nb.info/gnd/128778598
1,Giovanni Antonio Farina,https://d-nb.info/gnd/11885402X
1,Ludwig von Lichtenberg,https://d-nb.info/gnd/128768452
1,Johann David Steinmüller,https://d-nb.info/gnd/143977563
1,"Vögelin, Ernst",https://d-nb.info/gnd/128767561
1,"Charrier de La Roche, Louis",https://d-nb.info/gnd/128766131
1,"Hagius, Johannes",https://d-nb.info/gnd/12876502X
1,"Langenmantel, Hieronymus Ambrosius",https://d-nb.info/gnd/118861042
1,"Anhalt, Otto Joachim",https://d-nb.info/gnd/128747285
1,Gottfried Tauber,https://d-nb.info/gnd/120213370
1,Matthias Andreas Alardus,https://d-nb.info/gnd/128813032
1,"Hutten, Marie von (1867-1944)",https://d-nb.info/gnd/128826045
1,"Euringer, Richard (1891-1953)",https://d-nb.info/gnd/118844423
1,"Desdouits, Léon Michel",https://d-nb.info/gnd/155358316
1,"Eschenbach, Andreas Christian",https://d-nb.info/gnd/128995882
1,"Wolfssohn, Aaron",https://d-nb.info/gnd/120163683
1,"Blintzig, Georg Friedrich",https://d-nb.info/gnd/120173034
1,Franz Anton Hoffmeister,https://d-nb.info/gnd/119060922
1,"Grimm, Johann Friedrich Karl",https://d-nb.info/gnd/12018785X
1,Unbekannt,https://d-nb.info/gnd/128972920
1,Michał Jerzy Poniatowski,https://d-nb.info/gnd/119310155
1,"Degner, Johann Hartmann",https://d-nb.info/gnd/128842261
1,Antoine Charles Hennequin Villermont,https://d-nb.info/gnd/15455569X
1,Hugo Wilhelm von Wetzel,https://d-nb.info/gnd/128877146
1,"Neander aus Joachimsthal, Michael",https://d-nb.info/gnd/12884678X
1,"Scherb, Jacob Christoph",https://d-nb.info/gnd/153715138
1,Johann Christian Ehrlich,https://d-nb.info/gnd/142103128
1,Anton Forgách,https://d-nb.info/gnd/144033283
1,Maximilian Graf von Montgelas,https://d-nb.info/gnd/118838113
1,Modesto Farina,https://d-nb.info/gnd/161100171
1,"Augar, Isaac Elieser",https://d-nb.info/gnd/129219541
1,Dietrich Wilhelm Andreä (Andrä),https://d-nb.info/gnd/129483257
1,Ernst Gottlieb von Endell,https://d-nb.info/gnd/138616256
1,Anton Krombholz,https://d-nb.info/gnd/129531200
1,"Stella, Jeremias",https://d-nb.info/gnd/129518255
1,Johann Albert Heinrich Reimarus,https://d-nb.info/gnd/118825356
1,Jascha Horenstein,https://d-nb.info/gnd/129502499
1,"Bastide, Jenny",https://d-nb.info/gnd/171967550
1,Friedrich Wilhelm von Erdmannsdorff,https://d-nb.info/gnd/118826352
1,"Hilling, Gregor",https://d-nb.info/gnd/129532967
1,"Kalcher, J.N.",https://d-nb.info/gnd/129475084
1,[Hans Franz Nägeli] (Schultheiß u. Rat zu Bern),https://d-nb.info/gnd/13867289X
1,"Leopold, Großherzog von Toscana",https://d-nb.info/gnd/118827065
1,"Chappuis, Edgar (1886-1958)",https://d-nb.info/gnd/139523340
1,Wojciech Kȩtrzyński,https://d-nb.info/gnd/119343304
1,"Chemnitz, Martin",https://d-nb.info/gnd/118829157
1,Eberhard von Groote,https://d-nb.info/gnd/119063727
1,Johannes Müller,https://d-nb.info/gnd/129543381
1,Fanny Tarnow,https://d-nb.info/gnd/118837052
1,"Kannengießer, Diedrich",https://d-nb.info/gnd/120051087
1,"Cramer, Carl Gottlob",https://d-nb.info/gnd/11935263X
1,"Kniphof, Johann Hieronymus",https://d-nb.info/gnd/12118904X
1,Friedrich Carl Alexander Prinz von Preußen,https://d-nb.info/gnd/118822837
1,Pfgf. Johann von Simmern,https://d-nb.info/gnd/119047918
1,"Balduin, Christian Adolf",https://d-nb.info/gnd/120011298
1,Leopold von Hirschen (Hirsch),https://d-nb.info/gnd/120011662
1,Edward Moor,https://d-nb.info/gnd/172277957
1,"Sultzer, Hieronymus Peter",https://d-nb.info/gnd/120058774
1,"Heintke, Georg",https://d-nb.info/gnd/12959735X
1,"Gertner, Gebhart",https://d-nb.info/gnd/120058294
1,Georg Schenk von Tautenburg,https://d-nb.info/gnd/138576866
1,Eberhard Billick,https://d-nb.info/gnd/12956320X
1,"Gensel, Johann Adam",https://d-nb.info/gnd/120058502
1,Richard Klebs,https://d-nb.info/gnd/172188369
1,Johann Christoph Haynisch,https://d-nb.info/gnd/140867279
1,Johann Zorn,https://d-nb.info/gnd/129457094
1,Ferdinand Laeisz,https://d-nb.info/gnd/119339722
1,Johann Christoph Tschirpe,https://d-nb.info/gnd/120101440
1,Weihbf. Paul zu Erfurt,https://d-nb.info/gnd/129299405
1,Hartmann Hartmanni,https://d-nb.info/gnd/120095033
1,Walter Hentschel,https://d-nb.info/gnd/161106749
1,"Wüst, Carl Ludwig",https://d-nb.info/gnd/129271438
1,Johann Daniel Schumann,https://d-nb.info/gnd/129264032
1,"Ettner von Eiteritz, Johann Christoph",https://d-nb.info/gnd/118835629
1,"Seligmann, Johann Michael",https://d-nb.info/gnd/129251844
1,"Hellwig, Karl Friedrich Ludwig",https://d-nb.info/gnd/129431060
1,Degenhart Pfeffinger,https://d-nb.info/gnd/118836714
1,Otto Christian Saler,https://d-nb.info/gnd/12924712X
1,"Haendtschky, Michael",https://d-nb.info/gnd/129234761
1,"Pleier, Marcus Bonaventura",https://d-nb.info/gnd/129229814
1,Hiob Gotthardt von Tschammer und Osten,https://d-nb.info/gnd/120102056
1,"Gladbach, Johann Bernhard",https://d-nb.info/gnd/122348850
1,Friedrich von Adelung,https://d-nb.info/gnd/120092859
1,Henry Brougham Brougham and Vaux,https://d-nb.info/gnd/118834746
1,Bf. Georg von Regensburg,https://d-nb.info/gnd/129304999
1,Rudolf Bayer,https://d-nb.info/gnd/119328321
1,"Brendel, Johann Georg",https://d-nb.info/gnd/12930655X
1,"Mayer, August",https://d-nb.info/gnd/14085584X
1,"Burg, Kurt (1890)",https://d-nb.info/gnd/139523057
1,Ludwig Philipp Thümmig,https://d-nb.info/gnd/120076276
1,"Duve, Johann Friedrich Albrecht von",https://d-nb.info/gnd/129321486
1,"Froelich, Johannes Thomas",https://d-nb.info/gnd/129334162
1,"Knolle, Friedrich",https://d-nb.info/gnd/12933474X
1,Wenzel Sigmund,https://d-nb.info/gnd/129351105
1,August Prinz von Preußen,https://d-nb.info/gnd/11883231X
1,Hans von Schleinitz,https://d-nb.info/gnd/142054135
1,"Gerhard, Johann Andreas",https://d-nb.info/gnd/129358029
1,Johann Rudolf Tschiffeli,https://d-nb.info/gnd/129378453
1,"Petersen, Gustav",https://d-nb.info/gnd/138756058
1,"Waldmüller, Katharina",https://d-nb.info/gnd/139097422
1,"Wishoff, Georgius Jacobus",https://d-nb.info/gnd/128722525
1,"Coudenberghe, Peeter van",https://d-nb.info/gnd/128721499
1,"Zwelfer, Johann",https://d-nb.info/gnd/125829604
1,"am Ende, Ch. G. Ernst",https://d-nb.info/gnd/126087482
1,"Balthasar, Wilhelm August (1866)",https://d-nb.info/gnd/125987897
1,Adolf Bachrach,https://d-nb.info/gnd/125980582
1,Victor Pierre,https://d-nb.info/gnd/118897578
1,Benno Michl,https://d-nb.info/gnd/143630679
1,Henry R. Schoolcraft,https://d-nb.info/gnd/118901605
1,"Brand, Walter",https://d-nb.info/gnd/1192700562
1,Peter Ludwig Lütke,https://d-nb.info/gnd/143631438
1,Ernst Gottlieb Litzkendorf,https://d-nb.info/gnd/140581545
1,Silvius Leopold Weiss,https://d-nb.info/gnd/119263475
1,"Wollank, Rudolph",https://d-nb.info/gnd/1257644416
1,Königlich Preußische Akademie der Künste und Mechanischen Wissenschaften zu Berlin,https://d-nb.info/gnd/125743-2
1,Christoph August Tiedge,https://d-nb.info/gnd/118904418
1,"Ritschl, Sophie",https://d-nb.info/gnd/1256277614
1,Wilhelm Hermann Alexander Richard Fürst zu Dohna-Schlobitten,https://d-nb.info/gnd/118892851
1,"Boeckler, Otto Heinrich (1867-1932)",https://d-nb.info/gnd/126214581
1,Imre Békessy,https://d-nb.info/gnd/127442405
1,Heinrich von Sanden,https://d-nb.info/gnd/12036056X
1,Karl Slavomil Amerling,https://d-nb.info/gnd/127422722
1,"Palladius, Petrus",https://d-nb.info/gnd/11889014X
1,"Trott, Magda (1881-1945)",https://d-nb.info/gnd/127101403
1,"Croze-Magnan, Simon Célestin",https://d-nb.info/gnd/119276143
1,"Ulmer, Johann Konrad",https://d-nb.info/gnd/120341913
1,"Telgmann, Rudolf Friedrich",https://d-nb.info/gnd/126925380
1,"Grimm, Wilhelm Albert Friedrich (1864)",https://d-nb.info/gnd/126521956
1,"Baranowski, Severin (1895)",https://d-nb.info/gnd/126267715
1,Alfred Rahlfs,https://d-nb.info/gnd/119274515
1,Johann Birckholtz,https://d-nb.info/gnd/143664042
1,"Altenbockum, Carl Ferdinand von",https://d-nb.info/gnd/1203628900
