amount,receiver_name,receiver_ref
1,Jefferson Davis,https://d-nb.info/gnd/118671189
1,Ludwig Dessoir,https://d-nb.info/gnd/118671650
1,Kurfürst Clemens Wenzeslaus Hubertus Franziskus von Trier,https://d-nb.info/gnd/118640208
1,"Granville-Barker, Harley",https://d-nb.info/gnd/118639323
1,"Gorki, Maxim",https://d-nb.info/gnd/118639293
1,Ludwig Thuille,https://d-nb.info/gnd/118622404
1,Philipp Albert Stapfer,https://d-nb.info/gnd/118616803
1,Henrik Steffens,https://d-nb.info/gnd/118617109
1,"Steinthal, Heymann",https://d-nb.info/gnd/118617583
1,"Stensen, Niels",https://d-nb.info/gnd/118617737
1,"Baden, Stéphanie von, geb. de Beauharnais",https://d-nb.info/gnd/118617818
1,John L. Stephens,https://d-nb.info/gnd/118617850
1,"Sternheim, Carl",https://d-nb.info/gnd/118617958
1,Adolf Stoecker,https://d-nb.info/gnd/118618393
1,Otto Graf (1890: Fürst) zu Stolberg-Wernigerode,https://d-nb.info/gnd/118618555
1,"Strindberg, August",https://d-nb.info/gnd/118619314
1,Helfrich Peter Sturz,https://d-nb.info/gnd/118619756
1,"Sudermann, Hermann",https://d-nb.info/gnd/118619853
1,"Thibaut, Anton Friedrich Justus",https://d-nb.info/gnd/118621874
1,Ehrenfried Walther von Tschirnhaus,https://d-nb.info/gnd/118624369
1,Eugénie Bernardine Königin von Schweden,https://d-nb.info/gnd/118638742
1,"Tucholsky, Kurt",https://d-nb.info/gnd/11862444X
1,Ulrich von Württemberg,https://d-nb.info/gnd/118625357
1,"Wassermann, Jakob",https://d-nb.info/gnd/118629387
1,"Weigel, Erhard",https://d-nb.info/gnd/118630075
1,Lorenz von Westenrieder,https://d-nb.info/gnd/118631853
1,"Wier, Johannes",https://d-nb.info/gnd/118632043
1,"Wied-Neuwied, Maximilian Alexander Philipp, Prinz zu",https://d-nb.info/gnd/118632388
1,"Wilhelm II. König von, deutscher Kaiser Preußen",https://d-nb.info/gnd/118632892
1,"Wilhelm IV., Großbritannien, König",https://d-nb.info/gnd/118632906
1,Wilhelm I.,https://d-nb.info/gnd/118633058
1,Kg. [Vladislav II.] von Böhmen und Ungarn,https://d-nb.info/gnd/118634453
1,Charlotte Kestner,https://d-nb.info/gnd/118638076
1,"Constant, Benjamin",https://d-nb.info/gnd/118638475
1,Karl Brandi,https://d-nb.info/gnd/118673173
1,"Cuvier, Georges",https://d-nb.info/gnd/118677578
1,Heinrich Ritter von Srbik,https://d-nb.info/gnd/118616471
1,Friedrich Damian Dumeiz,https://d-nb.info/gnd/118681176
1,"Góis, Damião de",https://d-nb.info/gnd/118717979
1,"Graser, Johann Baptist",https://d-nb.info/gnd/118718460
1,Karl Gustav,https://d-nb.info/gnd/118720945
1,Maria Anna Angelika (Angelica) Katharina Kauffmann(-Zucchi),https://d-nb.info/gnd/118721224
1,Wilhelm Keitel,https://d-nb.info/gnd/118721577
1,Clemens VII.,https://d-nb.info/gnd/118723510
1,"La Fayette, Joseph du Motier, marquis de",https://d-nb.info/gnd/118725920
1,August Heinrich Julius Lafontaine,https://d-nb.info/gnd/118725947
1,"Liliencron, Rochus von",https://d-nb.info/gnd/118728245
1,"Lotichius Secundus, Petrus",https://d-nb.info/gnd/118729195
1,Therese von Bacheracht,https://d-nb.info/gnd/118729624
1,"Martius, Carl Friedrich Philipp von",https://d-nb.info/gnd/118731416
1,"Meibom, Heinrich",https://d-nb.info/gnd/118732560
1,"Meinhold, Johann Wilhelm",https://d-nb.info/gnd/118732692
1,Gerard Wolter Molanus,https://d-nb.info/gnd/118734520
1,"Oldendorp, Johannes",https://d-nb.info/gnd/118736213
1,"Oporinus, Johannes",https://d-nb.info/gnd/118736396
1,"Pellikan, Konrad",https://d-nb.info/gnd/118739867
1,"Petreius, Johannes",https://d-nb.info/gnd/118740334
1,"Plantin, Christophe",https://d-nb.info/gnd/118741004
1,Caroline Pichler,https://d-nb.info/gnd/118742361
1,August Wilhelm Rehberg,https://d-nb.info/gnd/118743872
1,"Richter, Werner",https://d-nb.info/gnd/118745034
1,"Rivinus, Augustus Quirinus",https://d-nb.info/gnd/118745530
1,Friedrich Eberhard von Rochow,https://d-nb.info/gnd/11874559X
1,Heinrich Philipp Karl Bossler (?),https://d-nb.info/gnd/11874612X
1,"Sleidan, Johannes",https://d-nb.info/gnd/118748440
1,"Raumer, Karl von",https://d-nb.info/gnd/118749250
1,Antoine Isaac Silvestre de Sacy,https://d-nb.info/gnd/118750631
1,"Gesner, Johann Matthias",https://d-nb.info/gnd/118717146
1,Johann Hugo,https://d-nb.info/gnd/11871239X
1,"Hudtwalcker, Martin Hieronymus",https://d-nb.info/gnd/118707639
1,Jakob Fugger,https://d-nb.info/gnd/118694022
1,Hieronymus Dungersheim,https://d-nb.info/gnd/118681249
1,John Durie,https://d-nb.info/gnd/11868129X
1,Theodor Eschenburg,https://d-nb.info/gnd/118682377
1,"Ferry, Jules",https://d-nb.info/gnd/118683446
1,Hz. Philibert Emanuel von Savoyen,https://d-nb.info/gnd/118684450
1,Johann Jakob Engel,https://d-nb.info/gnd/11868468X
1,Philipp Emanuel von Fellenberg,https://d-nb.info/gnd/118686577
1,Imanuel Hermann Fichte,https://d-nb.info/gnd/118687018
1,Kg. Eduard VI.,https://d-nb.info/gnd/118687891
1,"Elisabeth, Kronprinzessin von Preußen",https://d-nb.info/gnd/118688634
1,"Fränzl, Ferdinand",https://d-nb.info/gnd/118692429
1,Johann Peter Frank,https://d-nb.info/gnd/118692674
1,John C. Frémont,https://d-nb.info/gnd/118693123
1,"Füssli, Johann (Hans) Heinrich",https://d-nb.info/gnd/118694162
1,"Hommel, Johann Ludwig",https://d-nb.info/gnd/11870687X
1,Anton Fugger zu Augsburg,https://d-nb.info/gnd/118694170
1,"Greif, Martin",https://d-nb.info/gnd/118697498
1,Johann Gottfried Gross,https://d-nb.info/gnd/118698095
1,Kg. Gustav von Schweden,https://d-nb.info/gnd/118699431
1,Friedrich von Hagedorn,https://d-nb.info/gnd/118700421
1,Gerhard Anton von Halem,https://d-nb.info/gnd/118700944
1,"Hanotaux, Gabriel",https://d-nb.info/gnd/11870141X
1,"Franzos, Karl Emil",https://d-nb.info/gnd/118702599
1,Hermann von Köln,https://d-nb.info/gnd/118702793
1,Friedrich II. von Dänemark,https://d-nb.info/gnd/118703188
1,Paul von Fuchs,https://d-nb.info/gnd/118703404
1,Hans Jakob Fugger,https://d-nb.info/gnd/118703501
1,Chlodwig Fürst zu Hohenlohe-Schillingsfürst,https://d-nb.info/gnd/118706314
1,"Stanislawski, Konstantin Sergejewitsch",https://d-nb.info/gnd/118616765
1,"Spielhagen, Friedrich",https://d-nb.info/gnd/118616196
1,"Appold, Georg Valentin",https://d-nb.info/gnd/1181139511
1,"Holz, Arno",https://d-nb.info/gnd/118553216
1,"Franz II., Heiliges Römisches Reich, Kaiser",https://d-nb.info/gnd/118534955
1,Emil Franzel,https://d-nb.info/gnd/11853503X
1,Michael Gabriel Fredersdorf,https://d-nb.info/gnd/118535129
1,"Freud, Sigmund",https://d-nb.info/gnd/118535315
1,Friedrich III. Kaiser von Preußen,https://d-nb.info/gnd/118535668
1,Friedrich III. von der Pfalz,https://d-nb.info/gnd/118535722
1,Julius Fröbel,https://d-nb.info/gnd/118536303
1,"Ganghofer, Ludwig",https://d-nb.info/gnd/118537490
1,Christian Garve,https://d-nb.info/gnd/118537636
1,Christian Fürchtegott Gellert,https://d-nb.info/gnd/118538322
1,Christoph Willibald Gluck,https://d-nb.info/gnd/118539841
1,"Goethe, August von",https://d-nb.info/gnd/11854022X
1,Ottilie von Goethe,https://d-nb.info/gnd/118540254
1,Joseph Franz von Göz (Götz),https://d-nb.info/gnd/118540378
1,"Gogarten, Friedrich",https://d-nb.info/gnd/118540394
1,"Gomperz, Theodor",https://d-nb.info/gnd/118540661
1,"Graff, Eberhard Gottlieb",https://d-nb.info/gnd/118541374
1,"Grassmann, Hermann Günther",https://d-nb.info/gnd/118541617
1,"Grillparzer, Franz",https://d-nb.info/gnd/118542192
1,"Hanslick, Eduard?",https://d-nb.info/gnd/118545825
1,"Harden, Maximilian",https://d-nb.info/gnd/118545892
1,Nicolai Hartmann,https://d-nb.info/gnd/118546317
1,August Haxthausen,https://d-nb.info/gnd/118547305
1,Johann Christian August Heinroth,https://d-nb.info/gnd/118548549
1,"Herbart, Johann Friedrich",https://d-nb.info/gnd/11854943X
1,Sigismund Friedrich Hermbstaedt,https://d-nb.info/gnd/118549774
1,"Heuberger, Richard",https://d-nb.info/gnd/118550470
1,"Heusinger, Karl Friedrich von",https://d-nb.info/gnd/118550551
1,Friedrich Hölderlin,https://d-nb.info/gnd/118551981
1,"Forel, Auguste",https://d-nb.info/gnd/118534327
1,Kanzler Feige,https://d-nb.info/gnd/118532243
1,Philipp Fürst zu Eulenburg-Hertefeld,https://d-nb.info/gnd/118531352
1,Christoph Bernhard,https://d-nb.info/gnd/118509845
1,Franz Xaver Duschek,https://d-nb.info/gnd/118122274
1,James Henry Lawrence,https://d-nb.info/gnd/118196278
1,"Wangenheim, Julius von",https://d-nb.info/gnd/1183855648
1,Johann Christoph Adelung,https://d-nb.info/gnd/118500651
1,Albrecht Prinz von Preußen,https://d-nb.info/gnd/118501577
1,Zar Alexander II. von Russland,https://d-nb.info/gnd/118501860
1,"Arnold, Christoph",https://d-nb.info/gnd/118504223
1,"Aventinus, Johannes",https://d-nb.info/gnd/11850522X
1,Wilhelm Friedemann Bach,https://d-nb.info/gnd/118505548
1,Karl Friedrich Bahrdt,https://d-nb.info/gnd/11850598X
1,Otto Bauer,https://d-nb.info/gnd/118507346
1,Heinrich Christian Beck,https://d-nb.info/gnd/118508008
1,"Bergner, Elisabeth",https://d-nb.info/gnd/11850956X
1,Sigmund von Birken,https://d-nb.info/gnd/118511270
1,"Eisenstein, Gotthold",https://d-nb.info/gnd/118529676
1,Otto Eduard Leopold Fürst von Bismarck,https://d-nb.info/gnd/11851136X
1,"Bonaparte, Pauline, verh. Borghese",https://d-nb.info/gnd/118513540
1,Johannes Brahms,https://d-nb.info/gnd/118514253
1,Barthold Hinrich Brockes,https://d-nb.info/gnd/118515586
1,Friederike Brun,https://d-nb.info/gnd/118516051
1,"Bernhard (seit 1899 Graf, seit 1905 Fürst) von Bülow Bülow",https://d-nb.info/gnd/118517023
1,Petrus Canisius,https://d-nb.info/gnd/118518836
1,"Castellio, Sebastian",https://d-nb.info/gnd/118519565
1,"Cherubini, Luigi",https://d-nb.info/gnd/118520377
1,"Clausewitz, Carl von",https://d-nb.info/gnd/11852111X
1,Max Dessoir,https://d-nb.info/gnd/118524933
1,"Devrient, Eduard",https://d-nb.info/gnd/118525042
1,Denis Diderot,https://d-nb.info/gnd/118525263
1,Friedrich August von Holstein,https://d-nb.info/gnd/11855316X
1,Ricarda Huch,https://d-nb.info/gnd/118554190
1,"Sozzini, Lelio",https://d-nb.info/gnd/118615823
1,"Jahn, Otto",https://d-nb.info/gnd/118556657
1,"Napoléon Ier Bonaparte, Kaiser der Franzosen",https://d-nb.info/gnd/118586408
1,Martin Opitz,https://d-nb.info/gnd/118590111
1,Max Planck,https://d-nb.info/gnd/118594818
1,"Platen, August Graf von",https://d-nb.info/gnd/118594869
1,"Platter, Felix",https://d-nb.info/gnd/118594915
1,Reginald Pole,https://d-nb.info/gnd/11859544X
1,"Raff, Joseph Joachim",https://d-nb.info/gnd/118597779
1,Johann Heinrich Ramberg,https://d-nb.info/gnd/118598031
1,Wolfgang Ratke (Archilupus),https://d-nb.info/gnd/118598481
1,"Rechberg zum Rothen Löwen, Aloys Franz Xaver Freiherr",https://d-nb.info/gnd/118598783
1,"Reik, Theodor",https://d-nb.info/gnd/118599216
1,"Reuter, Fritz",https://d-nb.info/gnd/118599976
1,Johann Nepomuk Ringseis,https://d-nb.info/gnd/11860113X
1,Johann Andreas Röschlaub,https://d-nb.info/gnd/118602004
1,Gottfried Schadow,https://d-nb.info/gnd/118606115
1,"Schalling, Martin d. Ä.",https://d-nb.info/gnd/118606425
1,Johann Friedrich Schink,https://d-nb.info/gnd/118607774
1,Gustav Graf von Schlabrendorf,https://d-nb.info/gnd/118607847
1,"Schubert, Gotthilf Heinrich von",https://d-nb.info/gnd/118610937
1,"Schubert, Franz",https://d-nb.info/gnd/118610961
1,"Schukowski (Joukoffsky) , Wassili Andrejewitsch",https://d-nb.info/gnd/118611232
1,Johann Friedrich Schulte,https://d-nb.info/gnd/11861133X
1,"Schultz, Stephan",https://d-nb.info/gnd/118611410
1,"Schulze, Gottlob Ernst",https://d-nb.info/gnd/118611518
1,Philipp Anton Segesser,https://d-nb.info/gnd/118612735
1,Werner von Siemens,https://d-nb.info/gnd/118614088
1,Gottfried Silbermann,https://d-nb.info/gnd/118614304
1,"Simson, Eduard von",https://d-nb.info/gnd/118614584
1,Maryan Smolan von Smoluchowski,https://d-nb.info/gnd/118615084
1,"Musil, Robert",https://d-nb.info/gnd/118585916
1,"Müller, Wilhelm",https://d-nb.info/gnd/11858524X
1,"Meyrink, Gustav",https://d-nb.info/gnd/118582046
1,Peter Joseph Lenné,https://d-nb.info/gnd/118571559
1,Karl Friedrich von Baden,https://d-nb.info/gnd/118560166
1,Katharina II.,https://d-nb.info/gnd/118560565
1,Wilhelm von Kaulbach,https://d-nb.info/gnd/118560751
1,"Kinkel, Gottfried",https://d-nb.info/gnd/11856224X
1,"Klemperer, Victor",https://d-nb.info/gnd/11856319X
1,Leo von Klenze,https://d-nb.info/gnd/118563211
1,Friedrich Maximilian Klinger,https://d-nb.info/gnd/118563319
1,Carl F. von Klöden,https://d-nb.info/gnd/118563343
1,Fritz Kortner,https://d-nb.info/gnd/118565591
1,"Krafft, Adam",https://d-nb.info/gnd/11856594X
1,"Kügelgen, Franz Gerhard von",https://d-nb.info/gnd/118567543
1,"Kürschner, Joseph",https://d-nb.info/gnd/118567780
1,Karl Lachmann,https://d-nb.info/gnd/118568558
1,Franz Michael Leuchsenring [recte: Jakob Michael Reinhold Lenz?],https://d-nb.info/gnd/118572172
1,Moses Mendelssohn,https://d-nb.info/gnd/118580744
1,"Lipsius, Justus",https://d-nb.info/gnd/11857342X
1,"Lobačevskij, Nikolaj Ivanovič",https://d-nb.info/gnd/118573691
1,"Lortzing, Albert",https://d-nb.info/gnd/118574469
1,"Luther, Katharina",https://d-nb.info/gnd/118575430
1,Charles Lyell,https://d-nb.info/gnd/118575538
1,"Magnus, Heinrich Gustav",https://d-nb.info/gnd/118576178
1,Olaus Magnus,https://d-nb.info/gnd/118576194
1,"Mahler, Gustav",https://d-nb.info/gnd/118576291
1,Margarete von Navarra,https://d-nb.info/gnd/118577719
1,"Mauthner, Fritz",https://d-nb.info/gnd/118579304
1,Herzog Maximilian I. (Bayern),https://d-nb.info/gnd/118579355
1,Alexius Meinong von Handschuchsheim,https://d-nb.info/gnd/118580213
1,Fanny Hensel,https://d-nb.info/gnd/118580736
1,"Münch, Johann Gottlieb",https://d-nb.info/gnd/117173118
1,Philipp Loewenfeld,https://d-nb.info/gnd/117168904
1,"Aibl, Joseph",https://d-nb.info/gnd/116009802
1,"Ressel, Theodor",https://d-nb.info/gnd/116449527
1,"Bradbury, William Batchelder",https://d-nb.info/gnd/116385154
1,"Kraukling, Karl Constantin",https://d-nb.info/gnd/11638686X
1,"Haizinger, Anton",https://d-nb.info/gnd/116393661
1,"Braham, John",https://d-nb.info/gnd/116395001
1,"Fallenstein, Georg Friedrich (?)",https://d-nb.info/gnd/11639692X
1,Julie Gotter,https://d-nb.info/gnd/1163970174
1,"Brandenburg, Ferdinand",https://d-nb.info/gnd/116397187
1,Georg Friedrich Brandes,https://d-nb.info/gnd/116400587
1,Julius Krebs,https://d-nb.info/gnd/116403845
1,"Falloux (de), Alfred",https://d-nb.info/gnd/116406453
1,Hermann von Gansauge,https://d-nb.info/gnd/116411465
1,"Reimers, Georg",https://d-nb.info/gnd/11641488X
1,"Ganz, Moritz",https://d-nb.info/gnd/116419091
1,Leopold Ganz,https://d-nb.info/gnd/116419210
1,Charles Frédéric Albert Reinhard,https://d-nb.info/gnd/116419482
1,"Hamberger, Georg Erhard",https://d-nb.info/gnd/116422157
1,"Braun, Tobias",https://d-nb.info/gnd/116423102
1,Eberhard Hamel,https://d-nb.info/gnd/116423447
1,"Einsiedel, Heinrich Graf von",https://d-nb.info/gnd/116425512
1,Hans Haubold von Einsiedel,https://d-nb.info/gnd/116425539
1,"Eirich, Otto",https://d-nb.info/gnd/11642611X
1,Joseph (ab 1836 Josua) Eiselein,https://d-nb.info/gnd/116426292
1,"Reinwardt, Kaspar Georg Karl",https://d-nb.info/gnd/116428635
1,"Reiss, Carl",https://d-nb.info/gnd/116430427
1,Johann Friedrich August van Calker,https://d-nb.info/gnd/116431385
1,"Reissner, Karl",https://d-nb.info/gnd/11643189X
1,"Remde, Johann Heinrich Chr.",https://d-nb.info/gnd/116435992
1,Clemens Remie,https://d-nb.info/gnd/116436271
1,"Brede, Auguste",https://d-nb.info/gnd/116440171
1,Johann Wilhelm Christian Augusti,https://d-nb.info/gnd/116381086
1,"Ehlers, Wilhelm",https://d-nb.info/gnd/116379766
1,Alfred von Auerswald,https://d-nb.info/gnd/116377658
1,Ottilie Ebner,https://d-nb.info/gnd/116333979
1,Bartholomäus Amantius,https://d-nb.info/gnd/116296909
1,"Ammon, Christoph Friedrich von",https://d-nb.info/gnd/116299290
1,"Prout, Ebenezer (Monthly Musical Record)",https://d-nb.info/gnd/116305541
1,"Prume, François",https://d-nb.info/gnd/11630586X
1,Fürstin von Pückler,https://d-nb.info/gnd/116307641
1,"André, Julius",https://d-nb.info/gnd/116308583
1,Karl Joseph Hieronymus Kolborn,https://d-nb.info/gnd/116311894
1,"Apponyi, Anton Georg Graf",https://d-nb.info/gnd/116316608
1,"Arand von Ackerfeld, Franz Anton",https://d-nb.info/gnd/116316829
1,"Queccius, Gregor",https://d-nb.info/gnd/116317671
1,Georg August Ebell,https://d-nb.info/gnd/116321202
1,"Eberhard, August Gottlob",https://d-nb.info/gnd/116322349
1,Balthasar Raith,https://d-nb.info/gnd/116325453
1,Simon Eck (Kanzler zu Burghausen),https://d-nb.info/gnd/116335165
1,"Auerbach, Alfred",https://d-nb.info/gnd/116377208
1,"Koppenfels, Johann Friedrich von",https://d-nb.info/gnd/116338970
1,"Nork, Friedrich",https://d-nb.info/gnd/116340266
1,August Haake,https://d-nb.info/gnd/116346035
1,"Haase, Leopold",https://d-nb.info/gnd/116348674
1,Heinrich Peter Haberkorn,https://d-nb.info/gnd/116349492
1,"Arnold, Robert",https://d-nb.info/gnd/116351764
1,"Artaria, Domenico",https://d-nb.info/gnd/116353430
1,Lina Krafft,https://d-nb.info/gnd/116359277
1,"Asher, David",https://d-nb.info/gnd/116361190
1,"Rau, Wolfgang Thomas",https://d-nb.info/gnd/116363509
1,[Friedrich] Rebe,https://d-nb.info/gnd/116368276
1,"Rechenberg, Balthasar von",https://d-nb.info/gnd/116373172
1,Andreas Dietrich Krako (gen. Einer),https://d-nb.info/gnd/116375469
1,"Handl, Willi",https://d-nb.info/gnd/116445599
1,Albert Elmenreich,https://d-nb.info/gnd/116452072
1,"Keppen, Petr Ivanovič",https://d-nb.info/gnd/116295902
1,Friederike Juliane Gräfin von Reventlow,https://d-nb.info/gnd/116457317
1,"Hauser, Joseph",https://d-nb.info/gnd/116538716
1,Philipp Wilhelm Gottlieb Hausleutner,https://d-nb.info/gnd/116539984
1,"Clauss, Wilhelmine",https://d-nb.info/gnd/11654127X
1,Giovanni Gentiluomo,https://d-nb.info/gnd/116542705
1,"Clemens, Cyril",https://d-nb.info/gnd/116543191
1,August Wilhelm Hauswald,https://d-nb.info/gnd/116549424
1,"Rink, Eucharius Gottlieb",https://d-nb.info/gnd/116550961
1,"Kroll, Franz",https://d-nb.info/gnd/116552336
1,Heinrich Brockhaus,https://d-nb.info/gnd/116552433
1,"Fischer, Friedrich Konrad",https://d-nb.info/gnd/116552468
1,Lajos Haynald,https://d-nb.info/gnd/116553677
1,"Hebenstreit, Johann Ernst",https://d-nb.info/gnd/116555424
1,"Fischer, Michael Gotthardt",https://d-nb.info/gnd/116560193
1,August Gottfried Ritter,https://d-nb.info/gnd/116570881
1,Dietrich Hermann Hegewisch,https://d-nb.info/gnd/11657173X
1,Heinrich Esser,https://d-nb.info/gnd/116577444
1,August von Rode,https://d-nb.info/gnd/116578920
1,"Roeck, Carl Ludwig",https://d-nb.info/gnd/116579927
1,"Roeckel, Eduard",https://d-nb.info/gnd/116579943
1,Friedrich von Gerolt,https://d-nb.info/gnd/116590904
1,Otto Kümmel,https://d-nb.info/gnd/116591021
1,"Gerstäcker, Louise Friederike",https://d-nb.info/gnd/116592036
1,"Rösel von Rosenhof, August Johann",https://d-nb.info/gnd/116593598
1,August Christian Gerstel,https://d-nb.info/gnd/116593601
1,"Kuhn, Adalbert",https://d-nb.info/gnd/116601825
1,"Kuhn, Friedrich",https://d-nb.info/gnd/116602651
1,"Rose, George Henry",https://d-nb.info/gnd/116609028
1,"Everth, Erich",https://d-nb.info/gnd/116612339
1,Johann Philipp Gustav von Ewers,https://d-nb.info/gnd/11661305X
1,"Rieff, Georg Joseph von",https://d-nb.info/gnd/11653737X
1,"Hauschner, Auguste",https://d-nb.info/gnd/116537175
1,"Clasing, Johann Hermann",https://d-nb.info/gnd/116530758
1,Johann Friedrich Breyer,https://d-nb.info/gnd/116495200
1,"Carpser, Peter",https://d-nb.info/gnd/116458437
1,Friedrich Benedikt Carpzov,https://d-nb.info/gnd/116458534
1,Christian Hartmann Samuel Freiherr von Gatzert,https://d-nb.info/gnd/116466405
1,"Fesca, Franz",https://d-nb.info/gnd/116473770
1,"Fesca, Friedrich Ernst",https://d-nb.info/gnd/116473843
1,Samuel Heinrich Catel,https://d-nb.info/gnd/11647680X
1,"Caumont, Arcisse de",https://d-nb.info/gnd/116477725
1,"Cetto, Freiherr August von",https://d-nb.info/gnd/116480807
1,"La Chabeaussière, Ange Étienne Xavier Poisson de",https://d-nb.info/gnd/116480998
1,Carl August Challier,https://d-nb.info/gnd/116481706
1,"Engel, Fritz",https://d-nb.info/gnd/116486996
1,"Ficinus, Heinrich David August",https://d-nb.info/gnd/11648960X
1,Franz Graf von Hartig,https://d-nb.info/gnd/116490691
1,Friedrich Engelken,https://d-nb.info/gnd/116496398
1,Balthasar Haug,https://d-nb.info/gnd/116525940
1,Joseph Friedrich Engelschall,https://d-nb.info/gnd/116497785
1,Henri Hartog,https://d-nb.info/gnd/116502452
1,"Richardson, Nathan",https://d-nb.info/gnd/116506733
1,"Briegleb, Hans Karl",https://d-nb.info/gnd/116508132
1,August Gottlieb Richter,https://d-nb.info/gnd/116510056
1,Ernst Friedrich Richter,https://d-nb.info/gnd/116510927
1,"Chrysander, Elisabeth, Dr., geb. Borgmann",https://d-nb.info/gnd/116511001
